Bach-Sinfonien1-1-1-normal_call_0,1.7354718489280347,1.52902104585238,0.2347440804594526,-1.25924735508707,1.51584199734204
Bach-Sinfonien1-1-1-event_call_1,0.5549251073715162,0.6434161336685706,0.157092515514899,-1.1814310029433337,0.4958942543035292
Bach-Sinfonien1-1-1-random_call_2,0.4451197563229392,0.3164558066461252,0.0809045238466472,2.4618502517406124,0.4762245393430954
Bach-Sinfonien1-1-1-mov_avg_call_3,0.3650113435385993,-0.7508332399277037,-0.1500530047006571,-1.6084095269186274,0.2761249478511731
Bach-Sinfonien1-1-1-fourier_call_4,1.1193813865940994,0.075231366350617,0.3084915268679889,8.313171775218347,1.1565541746831054
Bach-Sinfonien1-2-1-normal_call_5,2.0376031311389986,2.02588647954132,0.2668612918839258,-1.2094192631300411,1.7215761587949072
Bach-Sinfonien1-2-1-event_call_6,0.9782130579977816,0.1816082998187057,0.0881122976907225,-4.374076415697172,0.944851937253358
Bach-Sinfonien1-2-1-random_call_7,0.3239672949985349,0.36221806919,0.109337796093543,2.4944083579338083,0.3721723920921464
Bach-Sinfonien1-2-1-mov_avg_call_8,0.4062941950825817,-0.7543611552452553,-0.1310916620847543,-1.043402460971915,0.3550222747322756
Bach-Sinfonien1-2-1-fourier_call_9,1.5375640984554997,0.7217025662118598,0.2043484390930693,-1.1483233368995576,1.4544081657948549
Bach-Sinfonien1-2-1-normal_call_10,2.0376031311389986,2.02588647954132,0.2668612918839258,-1.2094192631300411,1.7215761587949072
Bach-Sinfonien1-2-1-event_call_11,0.9782130579977816,0.1816082998187057,0.0881122976907225,-4.374076415697172,0.944851937253358
Bach-Sinfonien1-2-1-random_call_12,0.6154110621979352,0.4573541306472312,0.1101643188363659,1.4514221810791024,0.6516669151557952
Bach-Sinfonien1-2-1-mov_avg_call_13,0.4062941950825817,-0.7543611552452553,-0.1310916620847543,-1.043402460971915,0.3550222747322756
Bach-Sinfonien1-2-1-fourier_call_14,1.4372039972202468,0.8540257056360668,0.1561157366763666,-0.3101917990921865,1.416541698068723
Bach-Sinfonien1-3-1-normal_call_15,1.2191713696006274,0.5595107471535486,0.1750799593423979,1.2492370040753877,1.2794010965385212
Bach-Sinfonien1-3-1-event_call_16,1.3321212689292445,1.1642107061069373,0.20696075814084847,-0.23590942929931177,1.3037231218823409
Bach-Sinfonien1-3-1-random_call_17,0.6444238397330527,0.3647186554197025,0.13381319537922848,-2.1395627043138084,0.5935953024428512
Bach-Sinfonien1-3-1-mov_avg_call_18,0.34296812860242876,-0.7361359348270623,-0.14655807786933484,-1.8418137792124005,0.24595932545751212
Bach-Sinfonien1-3-1-fourier_call_19,1.3663970889199297,0.49961018098820265,0.14572674562985857,-2.147331301970245,1.2906825483219375
